"TOA5","CR1000","CR1000","1431","CR1000.Std.29","CPU:multipyr_(13-feb-2023).CR1","55357","Table1"
"TIMESTAMP","RECORD","Global_Avg","Diffuse_Avg","Beam_Avg","PYRH_R_Avg","UV_volt_Avg","TempUV_AVG","PYRG_volt_Avg","PYRG_R_Avg","PPFD_Avg","PV1_Avg","Global_Std","Diffuse_Std","Beam_Std","PV1_Std"
"TS","RN","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Std","Std","Std","Std"
"2025-06-09 00:03:00",977843,-8.26,-7.462,-0.335,106.4,11.9,24.94,-0.986,108.1,-0.115,-0.815,0,0,0,0.677
"2025-06-09 00:04:00",977844,-8.26,-7.462,-0.335,106.4,11.97,24.93,-0.986,108.1,-0.058,-0.815,0,0,0,0.658
"2025-06-09 00:05:00",977845,-8.1,-7.462,-0.335,106.4,11.92,24.93,-0.988,108.1,-0.058,-0.808,0.172,0,0,0.669
"2025-06-09 00:06:00",977846,-7.859,-7.462,-0.335,106.4,12.03,24.92,-0.989,108.1,-0.058,-0.808,0.128,0,0,0.654
"2025-06-09 00:07:00",977847,-7.641,-7.462,-0.335,106.4,11.88,24.92,-0.991,108.1,-0.115,-0.83,0.138,0,0,0.693
"2025-06-09 00:08:00",977848,-7.573,-7.462,-0.335,106.4,12.06,24.92,-0.992,108.1,-0.058,-0.874,0,0,0,0.722
"2025-06-09 00:09:00",977849,-7.257,-7.462,-0.335,106.4,12.38,24.92,-0.992,108.1,-0.058,-0.94,0.095,0,0,0.794
"2025-06-09 00:10:00",977850,-7.228,-7.462,-0.335,106.4,12.4,24.93,-0.99,108.1,-0.058,-0.903,0,0,0,0.703
"2025-06-09 00:11:00",977851,-7.228,-7.462,-0.335,106.4,11.95,24.93,-0.988,108.1,-0.173,-0.815,0,0,0,0.672
"2025-06-09 00:12:00",977852,-7.228,-7.462,-0.335,106.4,11.9,24.95,-0.988,108.1,0,-0.815,0,0,0,0.682
"2025-06-09 00:13:00",977853,-7.464,-7.462,-0.335,106.4,12,24.96,-0.986,108.1,-0.115,-0.859,0.16,0,0,0.666
"2025-06-09 00:14:00",977854,-7.641,-7.462,-0.335,106.4,12.04,24.97,-0.988,108.1,0,-0.859,0.138,0,0,0.666
"2025-06-09 00:15:00",977855,-7.917,-7.462,-0.335,106.4,11.98,24.96,-0.99,108.1,-0.115,-0.845,0,0,0,0.67
"2025-06-09 00:16:00",977856,-7.917,-7.462,-0.335,106.4,12.02,24.95,-0.99,108.1,-0.058,-0.815,0,0,0,0.682
"2025-06-09 00:17:00",977857,-7.951,-7.462,-0.335,106.4,11.95,24.95,-0.99,108.1,-0.058,-0.823,0.103,0,0,0.671
"2025-06-09 00:18:00",977858,-7.991,-7.462,-0.335,106.4,11.92,24.94,-0.99,108.1,-0.115,-0.83,0.142,0,0,0.683
"2025-06-09 00:19:00",977859,-8.26,-7.462,-0.335,106.4,11.95,24.93,-0.989,108.1,-0.115,-0.823,0,0,0,0.675
"2025-06-09 00:20:00",977860,-8.26,-7.462,-0.391,106.4,11.92,24.93,-0.99,108.1,-0.115,-0.823,0,0,0.125,0.675
"2025-06-09 00:21:00",977861,-8.26,-7.462,-0.341,106.4,11.99,24.92,-0.993,108.1,-0.058,-0.815,0,0,0.043,0.677
"2025-06-09 00:22:00",977862,-8.26,-7.462,-0.531,106.4,11.97,24.92,-0.994,108.1,0,-0.83,0,0,0.165,0.693
"2025-06-09 00:23:00",977863,-8.26,-7.462,-0.653,106.4,12.2,24.92,-0.993,108.1,-0.058,-0.903,0,0,0.073,0.744
"2025-06-09 00:24:00",977864,-8.26,-7.462,-0.391,106.4,12.48,24.93,-0.992,108.1,-0.058,-0.962,0,0,0.125,0.79
"2025-06-09 00:25:00",977865,-8.26,-7.462,-0.341,106.4,12.25,24.93,-0.992,108.1,-0.173,-0.896,0,0,0.043,0.706
"2025-06-09 00:26:00",977866,-8.22,-7.462,-0.374,106.4,11.99,24.94,-0.993,108.1,-0.058,-0.815,0.117,0,0.108,0.677
"2025-06-09 00:27:00",977867,-8.26,-7.462,-0.335,106.3,11.93,24.95,-0.992,108.1,-0.115,-0.815,0,0,0,0.677
"2025-06-09 00:28:00",977868,-8.26,-7.462,-0.335,106.3,11.95,24.96,-0.993,108.1,-0.115,-0.837,0,0,0,0.667
"2025-06-09 00:29:00",977869,-8.26,-7.462,-0.341,106.3,12.08,24.97,-0.994,108.1,-0.058,-0.837,0,0,0.043,0.667
"2025-06-09 00:30:00",977870,-8.26,-7.462,-0.335,106.3,12.03,24.96,-0.996,108.1,-0.058,-0.845,0,0,0,0.67
"2025-06-09 00:31:00",977871,-8.28,-7.462,-0.335,106.3,11.96,24.95,-0.996,108.1,-0.058,-0.815,0.075,0,0,0.677
"2025-06-09 00:32:00",977872,-8.36,-7.462,-0.335,106.3,11.95,24.95,-0.997,108.1,-0.058,-0.815,0.158,0,0,0.682
"2025-06-09 00:33:00",977873,-8.3,-7.462,-0.335,106.3,11.95,24.94,-0.996,108.1,-0.058,-0.815,0.103,0,0,0.682
"2025-06-09 00:34:00",977874,-8.3,-7.462,-0.335,106.3,11.98,24.93,-0.996,108.1,-0.058,-0.815,0.103,0,0,0.682
"2025-06-09 00:35:00",977875,-8.4,-7.462,-0.335,106.3,11.92,24.93,-0.997,108.1,-0.058,-0.823,0.17,0,0,0.685
"2025-06-09 00:36:00",977876,-8.59,-7.462,-0.335,106.3,12.04,24.92,-0.997,108.1,-0.058,-0.808,0.075,0,0,0.674
"2025-06-09 00:37:00",977877,-8.31,-7.729,-0.335,106.3,12.09,24.92,-0.998,108.1,-0.058,-0.845,0.117,0.227,0,0.693
"2025-06-09 00:38:00",977878,-8.26,-8.2,-0.335,106.3,12.63,24.93,-0.997,108.1,-0.058,-0.992,0,0.048,0,0.823
"2025-06-09 00:39:00",977879,-8.26,-8.21,-0.335,106.3,12.42,24.93,-0.995,108.1,-0.173,-0.911,0,0,0,0.724
"2025-06-09 00:40:00",977880,-8.26,-8.16,-0.335,106.4,11.96,24.95,-0.993,108,-0.058,-0.823,0,0.127,0,0.675
"2025-06-09 00:41:00",977881,-8.26,-7.81,-0.335,106.4,12.02,24.97,-0.991,108,-0.115,-0.837,0,0.093,0,0.672
"2025-06-09 00:42:00",977882,-8.23,-7.53,-0.335,106.4,12.11,24.98,-0.99,108,-0.115,-0.859,0.095,0.144,0,0.685
"2025-06-09 00:43:00",977883,-8.21,-7.462,-0.335,106.4,12.06,24.97,-0.991,108,-0.058,-0.837,0.123,0,0,0.686
"2025-06-09 00:44:00",977884,-8.16,-7.462,-0.335,106.4,11.95,24.96,-0.991,108,-0.058,-0.808,0.155,0,0,0.674
"2025-06-09 00:45:00",977885,-8.15,-7.462,-0.335,106.3,12,24.94,-0.994,108,-0.058,-0.815,0.16,0,0,0.682
"2025-06-09 00:46:00",977886,-8.19,-7.462,-0.335,106.3,11.97,24.93,-0.994,108,-0.058,-0.83,0.142,0,0,0.697
"2025-06-09 00:47:00",977887,-8.05,-7.462,-0.335,106.3,11.97,24.92,-0.997,108,-0.115,-0.83,0.167,0,0,0.674
"2025-06-09 00:48:00",977888,-8.04,-7.462,-0.335,106.3,12.01,24.92,-0.998,108,-0.058,-0.823,0.166,0,0,0.675
"2025-06-09 00:49:00",977889,-7.974,-7.462,-0.335,106.3,12.53,24.92,-1,108,-0.115,-0.97,0.128,0,0,0.804
"2025-06-09 00:50:00",977890,-7.917,-7.462,-0.335,106.3,12.57,24.93,-1.004,108,-0.115,-0.955,0,0,0,0.768
"2025-06-09 00:51:00",977891,-7.917,-7.462,-0.335,106.3,11.99,24.94,-1.009,108,-0.115,-0.83,0,0,0,0.678
"2025-06-09 00:52:00",977892,-7.968,-7.462,-0.335,106.3,12.02,24.97,-1.008,108,-0.058,-0.83,0.123,0,0,0.683
"2025-06-09 00:53:00",977893,-8.26,-7.462,-0.335,106.3,12.11,24.98,-1.008,108,-0.115,-0.852,0,0,0,0.673
"2025-06-09 00:54:00",977894,-8.26,-7.462,-0.335,106.3,12.07,24.98,-1.007,108,-0.115,-0.845,0.044,0,0,0.67
"2025-06-09 00:55:00",977895,-7.94,-7.462,-0.335,106.3,12.04,24.96,-1.006,108,-0.058,-0.83,0.086,0,0,0.693
"2025-06-09 00:56:00",977896,-7.911,-7.462,-0.335,106.3,12,24.95,-1.005,108,-0.058,-0.815,0.044,0,0,0.687
"2025-06-09 00:57:00",977897,-7.853,-7.468,-0.335,106.3,11.97,24.93,-1.005,108,-0.115,-0.823,0.133,0.048,0,0.694
"2025-06-09 00:58:00",977898,-7.699,-7.53,-0.335,106.3,12.13,24.92,-1.007,108,-0.058,-0.823,0.166,0.144,0,0.685
"2025-06-09 00:59:00",977899,-7.762,-7.468,-0.335,106.3,12.27,24.92,-1.009,108,-0.058,-0.896,0.171,0.048,0,0.746
"2025-06-09 01:00:00",977900,-7.916,-7.462,-0.341,106.3,12.77,24.93,-1.01,108,-0.115,-1.021,0,0,0.043,0.842
"2025-06-09 01:01:00",977901,-7.968,-7.462,-0.475,106.3,12.17,24.94,-1.011,108,-0.115,-0.859,0.123,0,0.165,0.699
"2025-06-09 01:02:00",977902,-8.23,-7.462,-0.497,106.3,12,24.97,-1.014,108,-0.058,-0.845,0.103,0,0.167,0.693
"2025-06-09 01:03:00",977903,-8.26,-7.462,-0.614,106.3,12.09,24.99,-1.016,108,-0.058,-0.874,0,0,0.152,0.68
"2025-06-09 01:04:00",977904,-8.27,-7.462,-0.838,106.3,12.08,24.98,-1.016,108,-0.058,-0.859,0.044,0,0.168,0.685
"2025-06-09 01:05:00",977905,-8.49,-7.462,-0.849,106.3,11.95,24.96,-1.017,108,-0.115,-0.837,0.162,0,0.167,0.691
"2025-06-09 01:06:00",977906,-8.58,-7.462,-0.854,106.3,11.99,24.95,-1.017,108,-0.058,-0.815,0.095,0,0.167,0.677
"2025-06-09 01:07:00",977907,-8.6,-7.462,-0.815,106.3,11.99,24.93,-1.018,108,-0.058,-0.837,0,0,0.166,0.681
"2025-06-09 01:08:00",977908,-8.54,-7.462,-0.648,106.2,12.07,24.92,-1.018,108,-0.058,-0.837,0.133,0,0.084,0.691
"2025-06-09 01:09:00",977909,-8.34,-7.462,-0.531,106.2,12.61,24.92,-1.02,108,-0.058,-0.947,0.146,0,0.165,0.792
"2025-06-09 01:10:00",977910,-8.26,-7.462,-0.486,106.2,12.68,24.93,-1.019,108,-0.173,-0.992,0,0,0.167,0.795
"2025-06-09 01:11:00",977911,-8.26,-7.785,-0.335,106.2,11.94,24.96,-1.021,107.9,-0.058,-0.83,0,0.21,0,0.693
"2025-06-09 01:12:00",977912,-8.26,-8.02,-0.346,106.2,12.08,24.99,-1.022,107.9,-0.173,-0.881,0,0.187,0.06,0.687
"2025-06-09 01:13:00",977913,-8.26,-8.12,-0.335,106.2,12.15,24.99,-1.024,107.9,-0.058,-0.867,0,0.158,0,0.687
"2025-06-09 01:14:00",977914,-8.26,-8.14,-0.464,106.2,11.98,24.97,-1.025,107.9,-0.058,-0.837,0,0.144,0.163,0.705
"2025-06-09 01:15:00",977915,-8.26,-8.2,-0.413,106.2,12.08,24.95,-1.026,107.9,-0.058,-0.823,0,0.048,0.142,0.694
"2025-06-09 01:16:00",977916,-8.26,-8.21,-0.402,106.2,12.09,24.93,-1.026,107.9,-0.058,-0.845,0,0,0.134,0.712
"2025-06-09 01:17:00",977917,-8.26,-8.21,-0.335,106.2,12.25,24.92,-1.028,107.9,-0.058,-0.918,0,0,0,0.76
"2025-06-09 01:18:00",977918,-8.26,-8.21,-0.369,106.2,12.94,24.93,-1.028,107.9,-0.058,-1.043,0,0,0.101,0.816
"2025-06-09 01:19:00",977919,-8.26,-8.21,-0.335,106.2,12.08,24.95,-1.027,107.9,-0.115,-0.837,0,0,0,0.695
"2025-06-09 01:20:00",977920,-8.26,-8.21,-0.341,106.2,12.21,25,-1.029,107.9,-0.058,-0.874,0,0,0.043,0.685
"2025-06-09 01:21:00",977921,-8.26,-8.17,-0.335,106.2,12.11,25,-1.03,107.9,-0.058,-0.881,0,0.112,0,0.687
"2025-06-09 01:22:00",977922,-8.26,-7.984,-0.335,106.2,12.06,24.97,-1.034,107.8,-0.115,-0.837,0,0.183,0,0.7
"2025-06-09 01:23:00",977923,-8.26,-7.835,-0.38,106.1,11.97,24.94,-1.034,107.8,-0.115,-0.852,0,0,0.114,0.701
"2025-06-09 01:24:00",977924,-8.26,-7.804,-0.346,106.1,12.04,24.93,-1.034,107.8,-0.173,-0.845,0,0.103,0.06,0.703
"2025-06-09 01:25:00",977925,-8.26,-7.823,-0.363,106.1,12.66,24.93,-1.035,107.8,-0.23,-1.014,0,0.067,0.093,0.822
"2025-06-09 01:26:00",977926,-8.26,-7.773,-0.452,106.1,12.64,24.94,-1.038,107.8,-0.173,-0.984,0,0.139,0.16,0.786
"2025-06-09 01:27:00",977927,-8.26,-7.742,-0.335,106.1,12,24.98,-1.037,107.8,-0.115,-0.837,0,0.162,0,0.691
"2025-06-09 01:28:00",977928,-8.26,-7.829,-0.341,106.1,12.24,25.01,-1.038,107.8,-0.058,-0.881,0,0.048,0.043,0.678
"2025-06-09 01:29:00",977929,-8.26,-7.847,-0.402,106.1,12.18,24.99,-1.04,107.8,-0.115,-0.859,0,0.067,0.134,0.694
"2025-06-09 01:30:00",977930,-8.26,-7.823,-0.335,106.1,12.09,24.96,-1.042,107.8,-0.058,-0.837,0,0.067,0,0.714
"2025-06-09 01:31:00",977931,-8.21,-7.835,-0.335,106.1,12.07,24.93,-1.045,107.8,-0.115,-0.823,0.117,0,0,0.694
"2025-06-09 01:32:00",977932,-7.802,-7.885,-0.363,106.1,12.52,24.92,-1.048,107.8,-0.115,-0.947,0.162,0.127,0.093,0.783
"2025-06-09 01:33:00",977933,-7.561,-8.05,-0.592,106.1,12.96,24.94,-1.051,107.8,-0.173,-1.036,0.062,0.184,0.142,0.812
"2025-06-09 01:34:00",977934,-7.383,-8.21,-0.547,106.1,12.16,24.97,-1.052,107.8,-0.115,-0.852,0.171,0,0.161,0.701
"2025-06-09 01:35:00",977935,-7.469,-8.21,-0.547,106.1,12.32,25.02,-1.048,107.8,-0.058,-0.903,0.158,0,0.161,0.703
"2025-06-09 01:36:00",977936,-7.572,-8.21,-0.335,106.1,12.22,24.99,-1.047,107.8,-0.058,-0.859,0,0,0,0.708
"2025-06-09 01:37:00",977937,-7.572,-8.21,-0.408,106.1,12.11,24.96,-1.045,107.8,-0.058,-0.845,0,0,0.138,0.725
"2025-06-09 01:38:00",977938,-7.876,-8.21,-0.341,106.1,12.12,24.93,-1.043,107.8,-0.173,-0.837,0.11,0,0.043,0.709
"2025-06-09 01:39:00",977939,-8.08,-8.21,-0.48,106.1,12.91,24.93,-1.043,107.8,-0.173,-1.087,0.172,0,0.166,0.865
"2025-06-09 01:40:00",977940,-8.26,-8.21,-0.48,106.1,12.51,24.95,-1.042,107.7,-0.115,-0.933,0,0,0.166,0.733
"2025-06-09 01:41:00",977941,-8.26,-8.21,-0.408,106.1,12.35,25.01,-1.045,107.7,-0.058,-0.889,0,0,0.138,0.699
"2025-06-09 01:42:00",977942,-8.26,-8.21,-0.67,106.1,12.3,25.01,-1.049,107.7,-0.058,-0.889,0,0,0,0.717
"2025-06-09 01:43:00",977943,-8.26,-8.21,-0.653,106,12.08,24.97,-1.052,107.7,-0.058,-0.845,0,0,0.073,0.698
"2025-06-09 01:44:00",977944,-8.26,-8.21,-0.67,106,11.98,24.94,-1.054,107.7,-0.173,-0.852,0.044,0,0,0.701
"2025-06-09 01:45:00",977945,-7.922,-8.21,-0.67,106,12.73,24.93,-1.054,107.7,-0.058,-1.006,0.147,0,0,0.825
"2025-06-09 01:46:00",977946,-7.578,-8.21,-0.67,106,12.9,24.94,-1.052,107.7,-0.115,-1.006,0.044,0,0,0.805
"2025-06-09 01:47:00",977947,-7.572,-8.21,-0.838,106,12.15,25.01,-1.048,107.7,-0.115,-0.889,0,0,0.168,0.69
"2025-06-09 01:48:00",977948,-7.572,-8.21,-0.67,106,12.29,25.02,-1.041,107.7,-0.058,-0.896,0,0,0,0.697
"2025-06-09 01:49:00",977949,-7.75,-8.21,-0.62,106,12.12,24.98,-1.035,107.7,-0.058,-0.845,0.172,0,0.16,0.73
"2025-06-09 01:50:00",977950,-7.79,-8.21,-0.542,106,12.12,24.94,-1.032,107.7,-0.058,-0.852,0.166,0,0.163,0.71
"2025-06-09 01:51:00",977951,-7.733,-8.21,-0.503,106,12.86,24.93,-1.029,107.7,-0.173,-1.05,0.172,0,0.168,0.84
"2025-06-09 01:52:00",977952,-7.722,-8.21,-0.352,106,12.62,24.95,-1.027,107.7,-0.173,-0.962,0.171,0,0.073,0.761
"2025-06-09 01:53:00",977953,-7.756,-8.18,-0.491,106,12.27,25.02,-1.025,107.7,-0.115,-0.889,0.172,0.103,0.167,0.717
"2025-06-09 01:54:00",977954,-7.917,-7.835,-0.598,106,12.3,25.02,-1.026,107.7,-0.058,-0.889,0,0.167,0.138,0.699
"2025-06-09 01:55:00",977955,-7.917,-7.499,-0.419,106,12.12,24.97,-1.026,107.7,-0.058,-0.859,0,0.112,0.145,0.713
"2025-06-09 01:56:00",977956,-7.917,-7.462,-0.341,106,12.02,24.93,-1.027,107.7,-0.173,-0.845,0,0,0.043,0.693
"2025-06-09 01:57:00",977957,-7.917,-7.462,-0.547,106,13.05,24.93,-1.029,107.6,-0.058,-1.094,0,0,0.161,0.883
"2025-06-09 01:58:00",977958,-7.968,-7.462,-0.341,105.9,12.5,24.96,-1.026,107.6,-0.115,-0.925,0.123,0,0.043,0.74
"2025-06-09 01:59:00",977959,-8.07,-7.462,-0.335,105.9,12.31,25.02,-1.024,107.6,-0.058,-0.918,0.171,0,0,0.703
"2025-06-09 02:00:00",977960,-7.922,-7.462,-0.335,105.9,12.15,25.01,-1.021,107.6,-0.173,-0.874,0.044,0,0,0.685
"2025-06-09 02:01:00",977961,-7.917,-7.462,-0.335,105.9,12.09,24.96,-1.017,107.6,-0.115,-0.874,0,0,0,0.731
"2025-06-09 02:02:00",977962,-7.647,-7.462,-0.335,105.9,12.13,24.93,-1.015,107.6,-0.115,-0.874,0.142,0,0,0.713
"2025-06-09 02:03:00",977963,-7.572,-7.462,-0.335,105.9,13.26,24.94,-1.013,107.6,-0.115,-1.153,0,0,0,0.889
"2025-06-09 02:04:00",977964,-7.572,-7.462,-0.335,105.9,12.16,24.98,-1.012,107.6,-0.173,-0.867,0,0,0,0.683
"2025-06-09 02:05:00",977965,-7.572,-7.462,-0.335,105.9,12.35,25.03,-1.01,107.6,-0.115,-0.918,0,0,0,0.698
"2025-06-09 02:06:00",977966,-7.572,-7.462,-0.335,105.9,12.16,25,-1.013,107.6,0,-0.867,0,0,0,0.71
"2025-06-09 02:07:00",977967,-7.601,-7.462,-0.335,105.9,12.03,24.95,-1.014,107.6,-0.058,-0.859,0.095,0,0,0.713
"2025-06-09 02:08:00",977968,-7.917,-7.462,-0.335,105.9,12.72,24.93,-1.016,107.6,-0.058,-1.006,0,0,0,0.844
"2025-06-09 02:09:00",977969,-7.917,-7.462,-0.424,105.9,12.92,24.95,-1.014,107.6,-0.115,-1.028,0,0,0.148,0.85
"2025-06-09 02:10:00",977970,-7.922,-7.462,-0.503,105.9,12.22,25.02,-1.015,107.6,-0.115,-0.889,0.044,0,0.168,0.717
"2025-06-09 02:11:00",977971,-8.15,-7.462,-0.43,105.9,12.29,25.03,-1.014,107.6,-0.058,-0.896,0.162,0,0.151,0.701
"2025-06-09 02:12:00",977972,-8.13,-7.462,-0.542,105.9,12.04,24.97,-1.014,107.6,-0.115,-0.845,0.167,0,0.163,0.693
"2025-06-09 02:13:00",977973,-8.23,-7.462,-0.48,105.9,12.13,24.93,-1.016,107.6,-0.173,-0.852,0.095,0,0.166,0.701
"2025-06-09 02:14:00",977974,-8.13,-7.462,-0.335,105.9,13.12,24.93,-1.016,107.6,-0.115,-1.131,0.166,0,0,0.879
"2025-06-09 02:15:00",977975,-7.94,-7.462,-0.335,105.9,12.43,24.97,-1.019,107.6,-0.115,-0.911,0.086,0,0,0.737
"2025-06-09 02:16:00",977976,-8.03,-7.462,-0.335,105.9,12.35,25.03,-1.018,107.6,-0.058,-0.925,0.162,0,0,0.709
"2025-06-09 02:17:00",977977,-8.25,-7.462,-0.335,105.9,12.26,25.01,-1.018,107.6,-0.058,-0.874,0.062,0,0,0.704
"2025-06-09 02:18:00",977978,-8.25,-7.462,-0.335,105.9,12.2,24.95,-1.018,107.6,-0.058,-0.859,0.062,0,0,0.748
"2025-06-09 02:19:00",977979,-8.26,-7.462,-0.553,105.9,12.46,24.93,-1.02,107.6,-0.058,-0.925,0,0,0.16,0.791
"2025-06-09 02:20:00",977980,-8.2,-7.462,-0.491,105.9,13.2,24.94,-1.022,107.6,-0.115,-1.116,0.133,0,0.167,0.883
"2025-06-09 02:21:00",977981,-8.14,-7.462,-0.335,105.9,12.22,25,-1.02,107.6,-0.058,-0.889,0.164,0,0,0.735
"2025-06-09 02:22:00",977982,-7.922,-7.462,-0.335,105.9,12.4,25.03,-1.02,107.6,-0.173,-0.94,0.044,0,0,0.722
"2025-06-09 02:23:00",977983,-7.744,-7.462,-0.335,105.9,12.12,24.99,-1.019,107.6,-0.058,-0.859,0.172,0,0,0.735
"2025-06-09 02:24:00",977984,-7.607,-7.462,-0.335,105.9,12.13,24.94,-1.015,107.6,-0.058,-0.867,0.103,0,0,0.724
"2025-06-09 02:25:00",977985,-7.572,-7.462,-0.335,105.9,12.87,24.93,-1.015,107.6,-0.115,-1.05,0,0,0,0.859
"2025-06-09 02:26:00",977986,-7.572,-7.462,-0.335,105.9,12.59,24.95,-1.014,107.6,-0.115,-1.006,0,0,0,0.821
"2025-06-09 02:27:00",977987,-7.572,-7.493,-0.335,105.9,12.3,25.02,-1.012,107.6,-0.115,-0.911,0,0.103,0,0.715
"2025-06-09 02:28:00",977988,-7.572,-7.773,-0.335,105.9,12.2,25.02,-1.011,107.6,-0.058,-0.903,0,0.139,0,0.722
"2025-06-09 02:29:00",977989,-7.526,-7.791,-0.335,105.9,12.13,24.97,-1.015,107.6,-0.058,-0.845,0.117,0.12,0,0.712
"2025-06-09 02:30:00",977990,-7.555,-7.48,-0.335,105.9,12.27,24.93,-1.015,107.6,-0.058,-0.852,0.075,0.081,0,0.728
"2025-06-09 02:31:00",977991,-7.526,-7.462,-0.335,105.9,13.3,24.94,-1.016,107.6,-0.115,-1.168,0.117,0,0,0.91
"2025-06-09 02:32:00",977992,-7.228,-7.748,-0.335,105.9,12.3,24.99,-1.015,107.5,-0.115,-0.881,0,0.158,0,0.706
"2025-06-09 02:33:00",977993,-7.228,-7.835,-0.335,105.9,12.31,25.04,-1.015,107.6,-0.058,-0.918,0,0,0,0.716
"2025-06-09 02:34:00",977994,-7.222,-7.978,-0.335,105.9,12.07,24.99,-1.013,107.5,-0.115,-0.852,0.044,0.181,0,0.701
"2025-06-09 02:35:00",977995,-7.228,-8.21,-0.335,105.9,12.15,24.94,-1.012,107.5,-0.058,-0.867,0,0,0,0.746
"2025-06-09 02:36:00",977996,-7.228,-8.21,-0.335,105.9,13.03,24.93,-1.011,107.5,-0.115,-1.109,0,0,0,0.926
"2025-06-09 02:37:00",977997,-7.268,-8.21,-0.335,105.9,12.66,24.96,-1.011,107.5,-0.115,-0.962,0.11,0,0,0.786
"2025-06-09 02:38:00",977998,-7.572,-8.21,-0.335,105.9,12.39,25.04,-1.012,107.5,-0.058,-0.918,0,0,0,0.707
"2025-06-09 02:39:00",977999,-7.572,-8.21,-0.341,105.9,12.3,25.01,-1.01,107.5,-0.058,-0.896,0,0,0.043,0.767
"2025-06-09 02:40:00",978000,-7.572,-8.21,-0.335,105.9,12.16,24.95,-1.01,107.5,-0.115,-0.859,0,0,0,0.73
"2025-06-09 02:41:00",978001,-7.572,-8.21,-0.335,105.8,12.88,24.93,-1.009,107.5,-0.058,-1.058,0,0,0,0.9
"2025-06-09 02:42:00",978002,-7.572,-8.21,-0.369,105.8,12.82,24.95,-1.007,107.5,-0.173,-1.05,0,0,0.101,0.856
"2025-06-09 02:43:00",978003,-7.354,-8.21,-0.441,105.8,12.42,25.04,-1.007,107.5,-0.058,-0.933,0.166,0,0.156,0.733
"2025-06-09 02:44:00",978004,-7.154,-8.21,-0.397,105.8,12.3,25.02,-1.007,107.5,-0.115,-0.918,0.142,0,0.13,0.769
"2025-06-09 02:45:00",978005,-6.907,-8.21,-0.38,105.8,12.16,24.96,-1.005,107.4,-0.058,-0.881,0.086,0,0.114,0.768
"2025-06-09 02:46:00",978006,-6.884,-8.21,-0.553,105.8,12.94,24.93,-1.003,107.4,0,-1.072,0,0,0.16,0.922
"2025-06-09 02:47:00",978007,-7.096,-8.21,-0.642,105.8,12.78,24.96,-0.998,107.4,-0.23,-1.043,0.167,0,0.093,0.859
"2025-06-09 02:48:00",978008,-7.228,-8.21,-0.598,105.8,12.44,25.05,-0.995,107.4,-0.058,-0.97,0,0,0.138,0.754
"2025-06-09 02:49:00",978009,-7.435,-8.21,-0.346,105.8,12.34,25.01,-0.99,107.4,-0.058,-0.925,0.169,0,0.06,0.779
"2025-06-09 02:50:00",978010,-7.544,-8.21,-0.452,105.8,12.18,24.95,-0.99,107.4,-0.058,-0.896,0.095,0,0.16,0.784
"2025-06-09 02:51:00",978011,-7.572,-8.21,-0.335,105.8,13.25,24.93,-0.989,107.4,-0.115,-1.16,0,0,0,0.975
"2025-06-09 02:52:00",978012,-7.572,-8.11,-0.486,105.8,12.43,24.98,-0.989,107.4,-0.173,-0.947,0,0.162,0.167,0.775
"2025-06-09 02:53:00",978013,-7.572,-7.729,-0.519,105.8,12.51,25.05,-0.988,107.4,-0.058,-0.962,0,0.168,0.167,0.744
"2025-06-09 02:54:00",978014,-7.572,-7.462,-0.335,105.8,12.17,25,-0.988,107.4,-0.058,-0.911,0,0,0,0.796
"2025-06-09 02:55:00",978015,-7.572,-7.462,-0.352,105.8,12.23,24.94,-0.988,107.4,-0.173,-0.889,0,0,0.073,0.77
"2025-06-09 02:56:00",978016,-7.572,-7.462,-0.346,105.7,13.42,24.94,-0.986,107.4,-0.115,-1.241,0,0,0.06,0.974
"2025-06-09 02:57:00",978017,-7.572,-7.462,-0.38,105.7,12.29,25,-0.981,107.4,-0.115,-0.918,0,0,0.114,0.777
"2025-06-09 02:58:00",978018,-7.572,-7.462,-0.497,105.7,12.43,25.05,-0.976,107.4,-0.23,-0.969,0,0,0.167,0.771
"2025-06-09 02:59:00",978019,-7.458,-7.462,-0.335,105.7,12.25,24.98,-0.971,107.4,-0.058,-0.874,0.162,0,0,0.765
"2025-06-09 03:00:00",978020,-7.234,-7.462,-0.335,105.7,12.46,24.93,-0.966,107.4,-0.115,-0.955,0.044,0,0,0.817
"2025-06-09 03:01:00",978021,-7.159,-7.462,-0.335,105.7,13.31,24.95,-0.962,107.4,-0.115,-1.182,0.138,0,0,0.933
"2025-06-09 03:02:00",978022,-6.895,-7.462,-0.335,105.7,12.38,25.03,-0.961,107.4,-0.115,-0.962,0.062,0,0,0.761
"2025-06-09 03:03:00",978023,-6.884,-7.462,-0.335,105.7,12.47,25.03,-0.962,107.4,-0.115,-0.947,0,0,0,0.775
"2025-06-09 03:04:00",978024,-7.068,-7.462,-0.335,105.7,12.17,24.97,-0.967,107.4,-0.058,-0.903,0.172,0,0,0.786
"2025-06-09 03:05:00",978025,-7.228,-7.462,-0.335,105.7,12.89,24.93,-0.97,107.4,0,-1.087,0,0,0,0.915
"2025-06-09 03:06:00",978026,-7.228,-7.462,-0.335,105.7,12.89,24.96,-0.967,107.4,-0.115,-1.087,0,0,0,0.901
