"TOA5","CR1000","CR1000","1431","CR1000.Std.29","CPU:multipyr_(13-feb-2023).CR1","55357","Table1"
"TIMESTAMP","RECORD","Global_Avg","Diffuse_Avg","Beam_Avg","PYRH_R_Avg","UV_volt_Avg","TempUV_AVG","PYRG_volt_Avg","PYRG_R_Avg","PPFD_Avg","PV1_Avg","Global_Std","Diffuse_Std","Beam_Std","PV1_Std"
"2025-07-07 00:57:00",1018217,-3.946,-4.476,-0.022,106.9,12.15,24.93,-0.209,107.8,-0.058,-0.845,0.172,0,0.084,0.645
"2025-07-07 00:58:00",1018218,-3.872,-4.452,-0.156,106.9,12.05,24.93,-0.212,107.8,-0.173,-0.822,0.149,0.093,0.167,0.61
"2025-07-07 00:59:00",1018219,-4.061,-4.47,-0.274,106.9,11.87,24.93,-0.201,107.8,-0.115,-0.764,0.138,0.048,0.13,0.574
"2025-07-07 01:00:00",1018220,-3.986,-4.476,-0.307,106.9,11.78,24.94,-0.197,107.8,-0.058,-0.756,0.17,0,0.093,0.569
"2025-07-07 01:01:00",1018221,-4.038,-4.445,-0.324,107,11.8,24.95,-0.206,107.8,-0.115,-0.749,0.152,0.103,0.06,0.565
"2025-07-07 01:02:00",1018222,-3.837,-4.284,-0.335,106.9,11.9,24.96,-0.214,107.8,-0.115,-0.764,0.123,0.21,0,0.551
"2025-07-07 01:03:00",1018223,-3.923,-3.911,-0.335,106.9,11.9,24.96,-0.211,107.7,-0.115,-0.778,0.169,0.25,0,0.565
"2025-07-07 01:04:00",1018224,-3.918,-4.234,-0.257,106.9,11.88,24.96,-0.2,107.7,-0.115,-0.778,0.167,0.224,0.142,0.565
"2025-07-07 01:05:00",1018225,-3.906,-3.786,-0.179,106.9,11.82,24.95,-0.198,107.8,-0.115,-0.756,0.164,0.15,0.167,0.552
"2025-07-07 01:06:00",1018226,-3.958,-3.911,0,106.9,11.83,24.95,-0.218,107.8,-0.173,-0.749,0.172,0.231,0,0.553
"2025-07-07 01:07:00",1018227,-3.866,-4.054,0,106.9,11.75,24.94,-0.262,107.8,-0.058,-0.749,0.146,0.21,0,0.565
"2025-07-07 01:08:00",1018228,-3.952,-4.371,-0.006,106.9,11.75,24.94,-0.32,107.8,-0.058,-0.764,0.172,0.216,0.043,0.579
"2025-07-07 01:09:00",1018229,-4.113,-4.476,-0.006,106.9,11.82,24.93,-0.37,107.8,-0.058,-0.764,0.075,0,0.043,0.568
"2025-07-07 01:10:00",1018230,-4.13,-4.476,-0.05,106.9,11.8,24.93,-0.401,107.8,-0.058,-0.764,0,0,0.12,0.562
"2025-07-07 01:11:00",1018231,-4.13,-4.476,-0.145,106.9,11.81,24.93,-0.408,107.8,-0.115,-0.742,0,0,0.166,0.554
"2025-07-07 01:12:00",1018232,-4.13,-4.476,-0.229,106.9,11.82,24.92,-0.39,107.8,-0.115,-0.764,0,0,0.156,0.585
"2025-07-07 01:13:00",1018233,-4.285,-4.476,-0.173,106.9,11.83,24.92,-0.363,107.8,-0.115,-0.786,0.171,0,0.167,0.575
"2025-07-07 01:14:00",1018234,-4.296,-4.476,-0.251,106.9,12.25,24.93,-0.338,107.8,-0.115,-0.859,0.172,0,0.145,0.656
"2025-07-07 01:15:00",1018235,-4.13,-4.476,-0.095,106.9,12.23,24.93,-0.314,107.8,-0.115,-0.867,0,0,0.151,0.638
"2025-07-07 01:16:00",1018236,-4.13,-4.476,0,106.9,11.94,24.93,-0.297,107.8,-0.115,-0.786,0,0,0,0.569
"2025-07-07 01:17:00",1018237,-4.13,-4.476,0,106.9,11.8,24.94,-0.285,107.8,-0.058,-0.764,0,0,0,0.574
"2025-07-07 01:18:00",1018238,-4.13,-4.476,0,106.9,11.84,24.95,-0.287,107.8,-0.23,-0.749,0,0,0,0.559
"2025-07-07 01:19:00",1018239,-4.027,-4.476,0,106.9,11.85,24.96,-0.305,107.8,-0.115,-0.771,0.158,0,0,0.561
"2025-07-07 01:20:00",1018240,-4.124,-4.476,0,106.9,11.84,24.96,-0.338,107.8,-0.115,-0.778,0.044,0,0,0.565
"2025-07-07 01:21:00",1018241,-4.09,-4.476,0,106.9,11.82,24.96,-0.373,107.8,-0.115,-0.778,0.11,0,0,0.565
"2025-07-07 01:22:00",1018242,-4.13,-4.476,0,106.9,11.86,24.95,-0.388,107.8,-0.173,-0.756,0,0,0,0.569
"2025-07-07 01:23:00",1018243,-4.136,-4.477,0,106.9,11.79,24.95,-0.397,107.9,-0.173,-0.749,0.044,0,0,0.553
"2025-07-07 01:24:00",1018244,-4.13,-4.477,0,106.9,11.83,24.94,-0.391,107.9,-0.115,-0.749,0,0,0,0.553
"2025-07-07 01:25:00",1018245,-4.13,-4.477,0,106.9,11.78,24.94,-0.391,107.9,-0.115,-0.742,0,0,0,0.549
"2025-07-07 01:26:00",1018246,-4.055,-4.477,-0.011,106.9,11.75,24.94,-0.415,107.9,-0.173,-0.749,0.142,0,0.06,0.553
"2025-07-07 01:27:00",1018247,-3.918,-4.477,-0.073,106.9,11.78,24.93,-0.444,107.9,-0.115,-0.764,0.167,0,0.138,0.585
"2025-07-07 01:28:00",1018248,-3.918,-4.477,-0.073,106.9,11.83,24.93,-0.437,107.9,-0.115,-0.764,0.167,0,0.138,0.562
"2025-07-07 01:29:00",1018249,-3.855,-4.477,-0.006,106.9,11.86,24.93,-0.424,107.8,-0.058,-0.771,0.138,0,0.043,0.584
"2025-07-07 01:30:00",1018250,-3.786,-4.477,0,106.9,11.84,24.92,-0.411,107.9,-0.173,-0.764,0,0,0,0.568
"2025-07-07 01:31:00",1018251,-3.769,-4.477,0,106.9,12.16,24.93,-0.413,107.8,-0.115,-0.852,0.075,0,0,0.638
"2025-07-07 01:32:00",1018252,-3.889,-4.477,0,106.9,12.25,24.93,-0.42,107.9,-0.058,-0.874,0.158,0,0,0.666
"2025-07-07 01:33:00",1018253,-3.872,-4.477,0,106.9,12.05,24.93,-0.427,107.9,-0.058,-0.815,0.149,0,0,0.585
"2025-07-07 01:34:00",1018254,-3.814,-4.477,0,106.9,11.82,24.94,-0.438,107.9,-0.115,-0.756,0.095,0,0,0.558
"2025-07-07 01:35:00",1018255,-4.027,-4.477,0,106.9,11.8,24.96,-0.453,107.9,-0.058,-0.764,0.158,0,0,0.562
"2025-07-07 01:36:00",1018256,-4.009,-4.477,0,106.9,11.89,24.97,-0.452,107.9,-0.058,-0.793,0.164,0,0,0.562
"2025-07-07 01:37:00",1018257,-3.786,-4.476,0,106.9,11.9,24.97,-0.441,107.9,-0.058,-0.8,0,0,0,0.577
"2025-07-07 01:38:00",1018258,-3.786,-4.476,0,106.9,11.84,24.96,-0.443,107.9,-0.058,-0.771,0,0,0,0.584
"2025-07-07 01:39:00",1018259,-3.889,-4.476,0,106.9,11.81,24.95,-0.462,107.9,-0.115,-0.749,0.158,0,0,0.565
"2025-07-07 01:40:00",1018260,-3.986,-4.477,0,106.9,11.78,24.95,-0.484,107.9,-0.173,-0.749,0.17,0,0,0.553
"2025-07-07 01:41:00",1018261,-3.786,-4.477,0,106.9,11.77,24.94,-0.5,107.9,-0.058,-0.764,0,0,0,0.557
"2025-07-07 01:42:00",1018262,-3.814,-4.477,0,106.9,11.74,24.93,-0.505,107.9,-0.058,-0.764,0.095,0,0,0.568
"2025-07-07 01:43:00",1018263,-4.073,-4.477,0,106.9,11.86,24.93,-0.499,107.9,-0.115,-0.756,0.128,0,0,0.569
"2025-07-07 01:44:00",1018264,-4.078,-4.477,0,106.9,11.88,24.92,-0.489,107.9,-0.115,-0.756,0.123,0,0,0.569
"2025-07-07 01:45:00",1018265,-3.998,-4.477,0,106.9,11.9,24.92,-0.486,107.8,-0.115,-0.786,0.167,0,0,0.575
"2025-07-07 01:46:00",1018266,-3.832,-4.477,0,106.9,12.26,24.93,-0.496,107.8,-0.173,-0.867,0.117,0,0,0.663
"2025-07-07 01:47:00",1018267,-3.814,-4.477,0,106.9,12.24,24.93,-0.516,107.8,-0.23,-0.852,0.095,0,0,0.622
"2025-07-07 01:48:00",1018268,-3.986,-4.477,0,106.9,11.93,24.94,-0.543,107.8,-0.173,-0.771,0.17,0,0,0.567
"2025-07-07 01:49:00",1018269,-4.13,-4.477,0,106.9,11.83,24.95,-0.57,107.9,-0.058,-0.764,0,0,0,0.568
"2025-07-07 01:50:00",1018270,-4.181,-4.477,-0.006,106.9,11.81,24.96,-0.596,107.9,-0.173,-0.771,0.123,0,0.043,0.567
"2025-07-07 01:51:00",1018271,-4.376,-4.476,0,106.9,11.84,24.97,-0.622,107.9,-0.058,-0.786,0.155,0,0,0.558
"2025-07-07 01:52:00",1018272,-4.468,-4.501,0,106.9,11.88,24.96,-0.643,107.9,-0.058,-0.778,0.044,0.093,0,0.559
"2025-07-07 01:53:00",1018273,-4.56,-4.7,-0.05,106.9,11.83,24.96,-0.662,107.9,-0.058,-0.764,0.149,0.257,0.12,0.562
"2025-07-07 01:54:00",1018274,-4.549,-5.167,-0.268,106.9,11.87,24.95,-0.683,107.9,-0.115,-0.756,0.142,0.133,0.134,0.569
"2025-07-07 01:55:00",1018275,-4.595,-5.216,-0.335,106.9,11.76,24.95,-0.71,107.9,-0.058,-0.756,0.164,0.048,0,0.564
"2025-07-07 01:56:00",1018276,-4.818,-5.223,-0.335,106.9,11.76,24.94,-0.742,107.9,-0.173,-0.756,0,0,0,0.569
"2025-07-07 01:57:00",1018277,-4.95,-5.223,-0.335,106.9,11.81,24.93,-0.77,107.9,-0.115,-0.764,0.167,0,0,0.579
"2025-07-07 01:58:00",1018278,-5.162,-5.223,-0.335,106.8,11.76,24.93,-0.793,107.9,-0.173,-0.749,0,0,0,0.559
"2025-07-07 01:59:00",1018279,-5.162,-5.223,-0.335,106.8,11.84,24.92,-0.808,107.9,-0.173,-0.756,0,0,0,0.569
"2025-07-07 02:00:00",1018280,-5.162,-5.223,-0.335,106.8,11.84,24.92,-0.817,107.9,-0.173,-0.749,0,0,0,0.559
"2025-07-07 02:01:00",1018281,-5.162,-5.223,-0.335,106.8,11.99,24.92,-0.828,107.9,-0.058,-0.808,0,0,0,0.608
"2025-07-07 02:02:00",1018282,-5.162,-5.229,-0.335,106.8,12.22,24.93,-0.83,107.9,-0.173,-0.867,0,0.048,0,0.658
"2025-07-07 02:03:00",1018283,-5.162,-5.241,-0.335,106.8,12.17,24.93,-0.83,107.9,-0.173,-0.822,0,0.081,0,0.61
"2025-07-07 02:04:00",1018284,-5.162,-5.527,-0.335,106.8,11.88,24.94,-0.825,107.9,-0.115,-0.786,0,0.144,0,0.586
"2025-07-07 02:05:00",1018285,-5.248,-5.596,-0.335,106.8,11.79,24.95,-0.822,107.8,-0.173,-0.749,0.149,0,0,0.565
"2025-07-07 02:06:00",1018286,-5.162,-5.589,-0.335,106.8,11.85,24.96,-0.822,107.8,-0.115,-0.771,0,0.048,0,0.555
"2025-07-07 02:07:00",1018287,-5.283,-5.596,-0.335,106.8,11.85,24.97,-0.824,107.8,-0.115,-0.786,0.164,0,0,0.552
"2025-07-07 02:08:00",1018288,-5.18,-5.596,-0.335,106.8,11.9,24.97,-0.824,107.8,-0.115,-0.793,0.075,0,0,0.562
"2025-07-07 02:09:00",1018289,-5.277,-5.596,-0.335,106.8,11.84,24.96,-0.824,107.8,-0.058,-0.771,0.162,0,0,0.572
"2025-07-07 02:10:00",1018290,-5.484,-5.596,-0.335,106.8,11.8,24.95,-0.821,107.8,-0.115,-0.764,0.086,0,0,0.568
"2025-07-07 02:11:00",1018291,-5.506,-5.596,-0.335,106.8,11.77,24.94,-0.813,107.8,-0.115,-0.764,0,0,0,0.568
"2025-07-07 02:12:00",1018292,-5.507,-5.596,-0.335,106.8,11.79,24.93,-0.802,107.8,-0.115,-0.764,0,0,0,0.585
"2025-07-07 02:13:00",1018293,-5.466,-5.596,-0.335,106.7,11.8,24.93,-0.788,107.8,-0.058,-0.771,0.11,0,0,0.584
"2025-07-07 02:14:00",1018294,-5.466,-5.596,-0.335,106.7,11.84,24.93,-0.772,107.8,-0.115,-0.764,0.11,0,0,0.585
"2025-07-07 02:15:00",1018295,-5.506,-5.596,-0.335,106.7,11.8,24.92,-0.761,107.8,-0.173,-0.756,0,0,0,0.569
"2025-07-07 02:16:00",1018296,-5.495,-5.596,-0.335,106.7,12.16,24.93,-0.758,107.8,-0.173,-0.867,0.062,0,0,0.643
"2025-07-07 02:17:00",1018297,-5.506,-5.596,-0.335,106.7,12.19,24.93,-0.761,107.8,-0.115,-0.852,0,0,0,0.643
"2025-07-07 02:18:00",1018298,-5.506,-5.596,-0.329,106.7,12,24.93,-0.759,107.8,-0.173,-0.808,0,0,0.043,0.597
"2025-07-07 02:19:00",1018299,-5.506,-5.596,-0.335,106.7,11.74,24.94,-0.752,107.9,-0.173,-0.749,0,0,0,0.559
"2025-07-07 02:20:00",1018300,-5.506,-5.596,-0.329,106.7,11.79,24.95,-0.742,107.9,-0.115,-0.749,0,0,0.043,0.571
"2025-07-07 02:21:00",1018301,-5.535,-5.595,-0.335,106.7,11.88,24.96,-0.73,107.9,-0.058,-0.793,0.095,0,0,0.562
"2025-07-07 02:22:00",1018302,-5.69,-5.595,-0.335,106.7,11.79,24.96,-0.719,107.9,-0.115,-0.778,0.172,0,0,0.565
"2025-07-07 02:23:00",1018303,-5.558,-5.595,-0.335,106.7,11.81,24.96,-0.708,107.9,-0.115,-0.778,0.123,0,0,0.588
"2025-07-07 02:24:00",1018304,-5.506,-5.595,-0.335,106.7,11.81,24.95,-0.697,107.8,-0.115,-0.764,0,0,0,0.562
"2025-07-07 02:25:00",1018305,-5.506,-5.595,-0.335,106.7,11.74,24.94,-0.685,107.8,-0.115,-0.749,0,0,0,0.559
"2025-07-07 02:26:00",1018306,-5.506,-5.595,-0.251,106.7,11.75,24.94,-0.671,107.9,-0.115,-0.756,0,0,0.145,0.564
"2025-07-07 02:27:00",1018307,-5.506,-5.596,-0.095,106.7,11.76,24.93,-0.659,107.9,-0.115,-0.749,0,0,0.151,0.565
"2025-07-07 02:28:00",1018308,-5.506,-5.596,-0.011,106.7,11.78,24.93,-0.648,107.9,-0.115,-0.756,0,0,0.06,0.569
"2025-07-07 02:29:00",1018309,-5.518,-5.596,-0.017,106.7,11.72,24.93,-0.635,107.9,-0.173,-0.749,0.062,0,0.073,0.553
"2025-07-07 02:30:00",1018310,-5.507,-5.596,-0.017,106.7,11.77,24.93,-0.615,107.9,-0.058,-0.764,0,0,0.073,0.562
"2025-07-07 02:31:00",1018311,-5.507,-5.596,0,106.8,11.74,24.92,-0.586,107.9,-0.115,-0.756,0,0,0,0.564
"2025-07-07 02:32:00",1018312,-5.507,-5.546,0,106.7,11.76,24.92,-0.557,107.9,-0.058,-0.756,0,0.127,0,0.581
"2025-07-07 02:33:00",1018313,-5.455,-5.26,0,106.7,11.81,24.92,-0.533,107.9,-0.115,-0.749,0.123,0.112,0,0.553
"2025-07-07 02:34:00",1018314,-5.507,-5.223,0,106.7,12.04,24.92,-0.516,107.9,-0.058,-0.837,0,0,0,0.622
"2025-07-07 02:35:00",1018315,-5.507,-5.223,0,106.7,12.08,24.93,-0.505,107.9,-0.115,-0.815,0,0,0,0.617
"2025-07-07 02:36:00",1018316,-5.495,-5.223,0,106.8,12.07,24.93,-0.506,107.9,-0.115,-0.808,0.062,0,0,0.608
"2025-07-07 02:37:00",1018317,-5.162,-5.223,0,106.8,11.98,24.93,-0.515,107.9,-0.115,-0.793,0,0,0,0.573
"2025-07-07 02:38:00",1018318,-5.162,-5.223,0,106.8,11.77,24.93,-0.522,107.9,-0.115,-0.756,0,0,0,0.569
"2025-07-07 02:39:00",1018319,-5.162,-5.223,0,106.8,11.76,24.93,-0.52,108,-0.115,-0.749,0,0,0,0.565
"2025-07-07 02:40:00",1018320,-5.162,-5.223,0,106.8,11.76,24.94,-0.512,107.9,-0.058,-0.749,0,0,0,0.565
"2025-07-07 02:41:00",1018321,-5.162,-5.223,0,106.8,11.74,24.94,-0.5,107.9,-0.058,-0.749,0,0,0,0.565
"2025-07-07 02:42:00",1018322,-5.162,-5.335,0,106.8,11.83,24.94,-0.488,108,-0.058,-0.771,0,0.171,0,0.561
"2025-07-07 02:43:00",1018323,-5.162,-5.223,0,106.8,11.76,24.94,-0.481,108,-0.115,-0.771,0,0,0,0.567
"2025-07-07 02:44:00",1018324,-5.162,-5.223,0,106.8,11.76,24.94,-0.478,108,-0.115,-0.764,0,0,0,0.557
"2025-07-07 02:45:00",1018325,-5.162,-5.223,0,106.8,11.75,24.94,-0.474,108,-0.058,-0.771,0,0,0,0.567
"2025-07-07 02:46:00",1018326,-5.162,-5.223,0,106.8,11.76,24.94,-0.465,108,-0.115,-0.749,0,0,0,0.547
"2025-07-07 02:47:00",1018327,-5.162,-5.223,0,106.8,11.7,24.93,-0.455,108,-0.173,-0.756,0,0,0,0.569
"2025-07-07 02:48:00",1018328,-5.162,-5.26,0,106.8,11.77,24.93,-0.451,108,-0.058,-0.749,0,0.112,0,0.553
"2025-07-07 02:49:00",1018329,-5.162,-5.391,0,106.8,11.79,24.93,-0.449,108,-0.058,-0.756,0,0.186,0,0.569
"2025-07-07 02:50:00",1018330,-5.197,-5.229,0,106.8,11.72,24.93,-0.452,108,-0.115,-0.756,0.103,0.048,0,0.581
"2025-07-07 02:51:00",1018331,-5.409,-5.223,0,106.8,11.75,24.93,-0.459,108,-0.115,-0.756,0.155,0,0,0.569
"2025-07-07 02:52:00",1018332,-5.191,-5.223,0,106.8,11.71,24.93,-0.467,108,-0.115,-0.749,0.095,0,0,0.571
"2025-07-07 02:53:00",1018333,-5.392,-5.229,0,106.8,11.79,24.93,-0.473,108,-0.115,-0.756,0.162,0.048,0,0.569
"2025-07-07 02:54:00",1018334,-5.38,-5.397,0,106.8,11.74,24.93,-0.477,108,-0.058,-0.756,0.166,0.186,0,0.569
"2025-07-07 02:55:00",1018335,-5.208,-5.552,0,106.8,11.67,24.93,-0.474,108,-0.058,-0.756,0.117,0.12,0,0.569
"2025-07-07 02:56:00",1018336,-5.162,-5.596,0,106.8,11.73,24.93,-0.469,108,-0.115,-0.756,0,0,0,0.569
"2025-07-07 02:57:00",1018337,-5.163,-5.596,0,106.8,11.77,24.93,-0.471,108,-0.115,-0.749,0,0,0,0.565
"2025-07-07 02:58:00",1018338,-5.163,-5.596,0,106.8,11.7,24.93,-0.48,108,-0.058,-0.749,0,0,0,0.565
"2025-07-07 02:59:00",1018339,-5.346,-5.596,0,106.8,11.8,24.93,-0.499,108,-0.115,-0.756,0.172,0,0,0.569
"2025-07-07 03:00:00",1018340,-5.507,-5.596,-0.006,106.8,11.76,24.92,-0.521,108,-0.058,-0.749,0,0,0.043,0.571
"2025-07-07 03:01:00",1018341,-5.541,-5.596,-0.101,106.8,11.66,24.92,-0.542,108,-0.115,-0.742,0.103,0,0.154,0.554
"2025-07-07 03:02:00",1018342,-5.696,-5.596,-0.335,106.8,11.78,24.92,-0.554,108,-0.115,-0.749,0.171,0,0,0.553
"2025-07-07 03:03:00",1018343,-5.788,-5.596,-0.335,106.8,11.7,24.93,-0.561,108,-0.058,-0.756,0.133,0,0,0.569
"2025-07-07 03:04:00",1018344,-5.616,-5.596,-0.335,106.8,11.71,24.93,-0.578,108,-0.058,-0.749,0.16,0,0,0.565
"2025-07-07 03:05:00",1018345,-5.845,-5.596,-0.335,106.8,11.75,24.92,-0.608,108,-0.173,-0.756,0.044,0,0,0.569
"2025-07-07 03:06:00",1018346,-5.851,-5.596,-0.335,106.8,11.75,24.92,-0.649,107.9,-0.058,-0.756,0,0,0,0.569
